"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V500","2020-02-01 20:00:00","6.000","26.000","1.300","18.200","0.570","1019.500","","0.000","-99.000","-99.000","-99.000","20.900","","14.600",""
"CM0160","2020-02-01 20:00:00","159.000","119.000","1.000","13.700","0.700","1005.000","","0.000","-99.000","-99.000","-99.000","22.100","","7.000",""
"C0V350","2020-02-01 20:00:00","36.000","270.000","1.100","14.200","0.810","1018.900","","0.000","-99.000","-99.000","-99.000","24.800","","8.500",""
"C0W120","2020-02-01 20:00:00","58.000","-99.000","-99.000","15.600","0.720","1016.300","","0.000","-99.000","-99.000","-99.000","17.100","","14.500",""
"C0R470","2020-02-01 20:00:00","103.000","89.000","0.300","16.900","0.620","1010.400","","0.000","-99.000","-99.000","-99.000","23.400","","12.900",""
"C0M770","2020-02-01 20:00:00","164.000","0.000","0.000","14.300","0.750","1002.100","","0.000","-99.000","-99.000","-99.000","20.000","","10.700",""
"C0S930","2020-02-01 20:00:00","248.000","0.000","0.200","14.800","0.750","996.200","","0.000","-99.000","-99.000","-99.000","18.700","","9.500",""
"C0F9Y0","2020-02-01 20:00:00","3313.000","269.000","3.600","-3.300","0.640","684.100","","0.000","10.600","250.000","","5.100","","-5.100",""
"C0E790","2020-02-01 20:00:00","344.000","147.000","1.000","12.600","0.700","981.700","","0.000","-99.000","-99.000","-99.000","19.300","","6.800",""
"C0O810","2020-02-01 20:00:00","161.000","18.000","0.900","13.400","0.970","1004.100","","0.000","-99.000","-99.000","-99.000","22.600","","10.600",""
"C0R520","2020-02-01 20:00:00","18.000","97.000","1.100","18.400","0.700","1020.100","","0.000","-99.000","-99.000","-99.000","22.600","","11.400",""
"C0G880","2020-02-01 20:00:00","92.000","335.000","0.700","16.700","0.640","1010.800","","0.000","-99.000","-99.000","-99.000","22.600","","10.000",""
"C0R260","2020-02-01 20:00:00","76.000","87.000","1.000","16.900","0.620","1013.000","","0.000","-99.000","-99.000","-99.000","25.100","","13.000",""
"C0U950","2020-02-01 20:00:00","1012.000","59.000","4.900","6.300","0.970","910.200","","0.000","-99.000","-99.000","-99.000","9.200","","3.400",""
"C0O860","2020-02-01 20:00:00","38.000","0.000","0.000","15.900","0.760","1016.800","","0.000","-99.000","-99.000","-99.000","22.100","","9.100",""
"C0R320","2020-02-01 20:00:00","7.000","66.000","5.900","18.100","0.700","1021.700","","0.000","11.300","75.000","","21.800","","15.400",""
"C0S980","2020-02-01 20:00:00","901.000","302.000","1.400","9.300","1.000","921.100","","1.500","-99.000","-99.000","-99.000","14.300","","7.900",""
"C0X110","2020-02-01 20:00:00","20.000","43.000","2.400","17.300","0.610","1019.900","","0.000","-99.000","-99.000","-99.000","20.400","","12.800",""
"C0V310","2020-02-01 20:00:00","46.000","0.000","0.100","16.600","0.600","1015.600","","0.000","-99.000","-99.000","-99.000","23.900","","9.800",""
"C0G620","2020-02-01 20:00:00","110.000","272.000","1.600","13.100","0.820","1008.700","","0.000","-99.000","-99.000","-99.000","22.800","","6.800",""
"C0AD50","2020-02-01 20:00:00","84.000","87.000","6.200","13.700","0.710","1014.300","","0.000","-99.000","-99.000","-99.000","16.600","","10.000",""
"C0A9A0","2020-02-01 20:00:00","24.000","105.000","3.100","14.000","0.690","1021.900","","0.000","-99.000","-99.000","-99.000","16.500","","9.300",""
"C0O830","2020-02-01 20:00:00","127.000","126.000","0.800","13.000","0.990","1007.400","","0.000","-99.000","-99.000","-99.000","23.400","","9.100",""
"C0S760","2020-02-01 20:00:00","1621.000","0.000","0.000","4.700","1.000","844.400","","0.500","-99.000","-99.000","-99.000","10.500","","2.500",""
"C0X160","2020-02-01 20:00:00","26.000","360.000","2.000","16.900","0.710","1019.200","","0.000","-99.000","-99.000","-99.000","21.700","","11.200",""
"C0C490","2020-02-01 20:00:00","157.000","79.000","1.600","13.400","0.660","1005.200","","0.000","7.200","76.000","","18.800","","9.600",""
"C0F970","2020-02-01 20:00:00","145.000","120.000","0.700","15.200","0.600","1004.100","","0.000","-99.000","-99.000","-99.000","20.300","","8.500",""
"C0R440","2020-02-01 20:00:00","1654.000","84.000","5.100","4.600","1.000","838.100","","0.000","-99.000","-99.000","-99.000","7.400","","2.900",""
"C0M690","2020-02-01 20:00:00","33.000","356.000","1.500","15.800","0.680","1017.300","","0.000","-99.000","-99.000","-99.000","21.500","","8.600",""
"C0V690","2020-02-01 20:00:00","30.000","26.000","1.000","17.600","0.620","1019.100","","0.000","-99.000","-99.000","-99.000","20.300","","13.700",""
"C0Z210","2020-02-01 20:00:00","126.000","6.000","1.000","14.000","0.700","1011.900","","0.000","-99.000","-99.000","-99.000","18.600","","7.400",""
"C0U770","2020-02-01 20:00:00","5.000","313.000","2.300","14.600","0.700","1025.200","","0.000","-99.000","-99.000","-99.000","18.800","","10.400",""
"C0Z080","2020-02-01 20:00:00","298.000","351.000","1.000","12.000","0.910","990.100","","0.000","-99.000","-99.000","-99.000","18.900","","7.900",""
"C0G640","2020-02-01 20:00:00","17.000","18.000","1.200","14.500","0.720","1022.700","","0.000","-99.000","-99.000","-99.000","20.100","","7.300",""
"C0X200","2020-02-01 20:00:00","61.000","0.000","0.000","13.600","0.850","1014.500","","0.000","-99.000","-99.000","-99.000","21.300","","6.800",""
"C0U900","2020-02-01 20:00:00","63.000","303.000","0.600","13.900","0.700","1019.600","","0.000","-99.000","-99.000","-99.000","16.500","","9.500",""
"C0Z230","2020-02-01 20:00:00","31.000","282.000","2.200","15.200","0.650","1022.700","","0.000","-99.000","-99.000","-99.000","17.000","","11.100",""
"C0F9O0","2020-02-01 20:00:00","175.000","0.000","0.000","14.800","0.650","1001.200","","0.000","-99.000","-99.000","-99.000","20.100","","8.700",""
"C0C540","2020-02-01 20:00:00","46.000","57.000","1.900","12.700","0.670","1018.900","","0.000","-99.000","-99.000","-99.000","18.100","","6.700",""
"C0G770","2020-02-01 20:00:00","15.000","22.000","1.100","16.100","0.640","1020.200","","0.000","-99.000","-99.000","-99.000","20.300","","9.900",""
"C0V670","2020-02-01 20:00:00","20.000","6.000","1.000","17.900","0.570","1019.300","","0.000","-99.000","-99.000","-99.000","21.000","","13.000",""
"C0A870","2020-02-01 20:00:00","685.000","68.000","5.400","9.800","0.950","942.800","","0.000","-99.000","-99.000","-99.000","12.500","","7.800",""
"C0R220","2020-02-01 20:00:00","23.000","113.000","0.700","17.100","0.880","1019.700","","0.000","-99.000","-99.000","-99.000","22.900","","10.900",""
"C0Z220","2020-02-01 20:00:00","589.000","0.000","0.000","10.900","0.820","957.800","","0.000","-99.000","-99.000","-99.000","15.300","","6.300",""
"C0D560","2020-02-01 20:00:00","147.000","67.000","1.000","12.300","0.700","1006.500","","0.000","-99.000","-99.000","-99.000","19.300","","8.300",""
"C0I380","2020-02-01 20:00:00","258.000","70.000","0.300","12.700","0.810","991.200","","0.000","-99.000","-99.000","-99.000","21.100","","8.600",""
"C0Z020","2020-02-01 20:00:00","211.000","19.000","2.600","14.100","0.810","999.600","","0.000","-99.000","-99.000","-99.000","16.700","","7.800",""
"C0Z190","2020-02-01 20:00:00","62.000","318.000","1.000","14.800","0.870","1017.600","","0.000","-99.000","-99.000","-99.000","16.700","","12.200",""
"C0C710","2020-02-01 20:00:00","143.000","148.000","1.400","11.200","0.770","1007.600","","0.000","-99.000","-99.000","-99.000","17.300","","3.800",""
"C0D360","2020-02-01 20:00:00","523.000","0.000","0.000","8.400","0.910","960.800","","0.000","-99.000","-99.000","-99.000","17.100","","4.600",""
"C0C680","2020-02-01 20:00:00","228.000","123.000","2.900","12.000","0.690","995.500","","0.000","8.900","90.000","","15.000","","7.500",""
"C0X140","2020-02-01 20:00:00","17.000","0.000","0.100","15.800","0.710","1019.400","","0.000","-99.000","-99.000","-99.000","21.800","","9.400",""
"C0V710","2020-02-01 20:00:00","34.000","3.000","1.300","18.500","0.560","1017.600","","0.000","-99.000","-99.000","-99.000","21.200","","14.600",""
"C0G840","2020-02-01 20:00:00","32.000","0.000","0.000","14.000","0.800","1018.000","","0.000","-99.000","-99.000","-99.000","22.000","","7.300",""
"C0S890","2020-02-01 20:00:00","238.000","15.000","1.300","14.600","0.770","1000.200","","0.000","-99.000","-99.000","-99.000","18.500","","8.200",""
"C0T820","2020-02-01 20:00:00","550.000","0.000","0.000","11.500","0.760","965.000","","0.000","-99.000","-99.000","-99.000","15.400","","6.700",""
"C0F9I0","2020-02-01 20:00:00","194.000","16.000","1.500","13.300","0.730","999.000","","0.000","-99.000","-99.000","-99.000","18.600","","8.500",""
"C0C650","2020-02-01 20:00:00","208.000","57.000","2.000","11.100","0.700","999.100","","0.000","-99.000","-99.000","-99.000","15.600","","7.300",""
"C0R600","2020-02-01 21:00:00","766.000","53.000","0.900","13.100","0.840","933.700","","0.000","-99.000","-99.000","-99.000","18.000","","11.800",""
"C0Z320","2020-02-01 21:00:00","646.000","258.000","0.400","9.400","0.980","949.500","","0.000","-99.000","-99.000","-99.000","14.500","","4.400",""
"C0V210","2020-02-01 21:00:00","734.000","87.000","0.600","10.700","0.750","939.300","","0.000","-99.000","-99.000","-99.000","20.500","","4.100",""
"C0K240","2020-02-01 21:00:00","1132.000","194.000","1.300","9.600","0.870","897.300","","0.000","-99.000","-99.000","-99.000","15.900","","6.900",""
"C0M520","2020-02-01 21:00:00","15.000","10.000","1.600","14.400","0.770","1020.000","","0.000","-99.000","-99.000","-99.000","20.900","","8.000",""
"C0A530","2020-02-01 21:00:00","300.000","0.000","0.000","-99.000","0.990","989.700","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E820","2020-02-01 21:00:00","220.000","209.000","0.300","8.600","0.890","997.500","","0.000","-99.000","-99.000","-99.000","18.200","","3.600",""
"C0K450","2020-02-01 21:00:00","35.000","342.000","1.900","14.800","0.720","1017.400","","0.000","-99.000","-99.000","-99.000","21.000","","9.200",""
"C0G760","2020-02-01 21:00:00","53.000","0.000","0.000","13.200","0.990","1018.700","","0.000","-99.000","-99.000","-99.000","21.200","","7.300",""
"CM0120","2020-02-01 21:00:00","4.000","42.000","2.700","15.900","0.680","1021.900","","0.000","-99.000","-99.000","-99.000","18.200","","10.100",""
"C0Z290","2020-02-01 21:00:00","946.000","0.000","0.000","8.400","1.000","916.900","","0.000","-99.000","-99.000","-99.000","11.300","","5.800",""
"C0V680","2020-02-01 21:00:00","40.000","0.000","0.000","17.000","0.630","1017.200","","0.000","-99.000","-99.000","-99.000","21.700","","11.200",""
"C0F9U0","2020-02-01 21:00:00","74.000","255.000","0.700","15.300","0.650","1013.300","","0.000","-99.000","-99.000","-99.000","21.300","","10.100",""
"C0AI10","2020-02-01 21:00:00","76.000","236.000","0.300","12.300","0.780","1015.000","","0.000","-99.000","-99.000","-99.000","18.800","","7.400",""
"C0V530","2020-02-01 21:00:00","34.000","0.000","0.000","15.700","0.640","1017.800","","0.000","-99.000","-99.000","-99.000","22.200","","8.900",""
"C0R550","2020-02-01 21:00:00","38.000","77.000","0.800","16.100","0.760","1018.300","","0.000","-99.000","-99.000","-99.000","23.800","","10.100",""
"C0F9L0","2020-02-01 21:00:00","253.000","54.000","1.800","13.700","0.690","992.200","","0.000","-99.000","-99.000","-99.000","19.200","","7.600",""
"C0A950","2020-02-01 21:00:00","60.000","62.000","6.200","15.100","0.580","1018.400","","0.000","-99.000","-99.000","-99.000","15.100","","13.200",""
"C0R160","2020-02-01 21:00:00","45.000","69.000","0.700","16.300","0.690","1016.100","","0.000","-99.000","-99.000","-99.000","22.900","","9.800",""
"C0F9S0","2020-02-01 21:00:00","43.000","359.000","1.500","15.200","0.650","1017.700","","0.000","-99.000","-99.000","-99.000","20.800","","9.400",""
"C0M820","2020-02-01 21:00:00","980.000","0.000","0.200","8.800","0.810","911.900","","0.000","-99.000","-99.000","-99.000","15.100","","4.000",""
"C0G870","2020-02-01 21:00:00","12.000","22.000","0.800","13.800","0.720","1022.000","","0.000","-99.000","-99.000","-99.000","19.200","","8.600",""
"C0R530","2020-02-01 21:00:00","16.000","30.000","1.300","18.400","0.590","1020.200","","0.000","-99.000","-99.000","-99.000","20.900","","11.200",""
"C0O840","2020-02-01 21:00:00","134.000","0.000","0.000","13.600","0.750","1004.700","","0.000","-99.000","-99.000","-99.000","20.600","","9.800",""
"C0A890","2020-02-01 21:00:00","40.000","0.000","0.000","-99.000","0.930","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A660","2020-02-01 21:00:00","97.000","0.000","0.000","12.800","0.720","1013.200","","0.000","-99.000","-99.000","-99.000","15.100","","6.100",""
"C0T9H0","2020-02-01 21:00:00","725.000","354.000","3.200","9.500","0.990","941.300","","0.000","-99.000","-99.000","-99.000","17.400","","7.400",""
"C0R270","2020-02-01 21:00:00","51.000","13.000","1.600","16.300","0.780","1015.000","","0.000","-99.000","-99.000","-99.000","22.600","","14.200",""
"C0T9I0","2020-02-01 21:00:00","152.000","204.000","0.800","13.500","0.810","1008.300","","0.000","-99.000","-99.000","-99.000","17.900","","9.800",""
"C0V760","2020-02-01 21:00:00","30.000","25.000","0.900","17.200","0.590","1018.900","","0.000","-99.000","-99.000","-99.000","22.400","","11.500",""
"C0AG90","2020-02-01 21:00:00","25.000","95.000","1.600","14.200","0.640","1022.000","","0.000","-99.000","-99.000","-99.000","17.300","","10.100",""
"C0R570","2020-02-01 21:00:00","37.000","0.000","0.000","16.700","0.740","1016.500","","0.000","-99.000","-99.000","-99.000","23.800","","11.100",""
"C0O900","2020-02-01 21:00:00","9.000","353.000","1.100","15.100","0.880","1021.400","","0.000","-99.000","-99.000","-99.000","22.200","","8.900",""
"C0AD00","2020-02-01 21:00:00","86.000","79.000","1.200","13.900","0.700","1015.200","","0.000","-99.000","-99.000","-99.000","16.300","","11.400",""
"C0V700","2020-02-01 21:00:00","24.000","352.000","0.500","18.100","0.580","1018.500","","0.000","-99.000","-99.000","-99.000","21.600","","14.500",""
"C0AH00","2020-02-01 21:00:00","38.000","56.000","1.000","13.300","0.700","1020.300","","0.000","-99.000","-99.000","-99.000","15.900","","7.100",""
"C0X080","2020-02-01 21:00:00","2.000","9.000","1.600","13.300","0.850","1021.900","","0.000","-99.000","-99.000","-99.000","22.600","","6.000",""
"C0I480","2020-02-01 21:00:00","2165.000","0.000","0.200","-0.100","0.690","790.700","","0.000","-99.000","-99.000","-99.000","8.900","","-2.400",""
"C0A860","2020-02-01 21:00:00","362.000","23.000","1.700","10.600","0.830","982.300","","0.000","-99.000","-99.000","-99.000","14.400","","5.800",""
"C0U940","2020-02-01 21:00:00","25.000","256.000","1.100","13.300","0.780","1023.800","","0.000","-99.000","-99.000","-99.000","17.200","","8.800",""
"C0S970","2020-02-01 21:00:00","19.000","299.000","1.000","16.700","0.670","1021.600","","0.000","-99.000","-99.000","-99.000","20.400","","13.700",""
"C0V260","2020-02-01 21:00:00","126.000","67.000","1.000","13.000","0.840","1007.300","","0.000","-99.000","-99.000","-99.000","24.100","","8.900",""
"C0H990","2020-02-01 21:00:00","3076.000","190.000","3.500","-4.100","0.740","704.700","","0.000","-99.000","-99.000","-99.000","3.900","","-6.000",""
"C0F9K0","2020-02-01 21:00:00","30.000","38.000","1.200","13.200","0.720","1018.000","","0.000","-99.000","-99.000","-99.000","17.800","","7.800",""
"C0AH90","2020-02-01 21:00:00","660.000","0.000","0.000","8.400","0.970","951.400","","0.000","-99.000","-99.000","-99.000","11.600","","1.400",""
"C0W150","2020-02-01 21:00:00","42.000","50.000","5.500","13.300","0.710","1020.700","","0.000","-99.000","-99.000","-99.000","16.400","","10.800",""
"C0F000","2020-02-01 21:00:00","273.000","66.000","0.900","13.400","0.700","988.000","","0.000","-99.000","-99.000","-99.000","17.800","","8.200",""
"C0K410","2020-02-01 21:00:00","20.000","350.000","1.700","14.700","0.760","1019.000","","0.000","-99.000","-99.000","-99.000","20.700","","9.200",""
"C0R140","2020-02-01 21:00:00","740.000","0.000","0.000","11.800","0.730","939.500","","0.000","-99.000","-99.000","-99.000","18.800","","8.900",""
"C0V800","2020-02-01 21:00:00","256.000","301.000","0.500","14.500","0.820","990.600","","0.000","-99.000","-99.000","-99.000","22.000","","8.000",""
"C0S830","2020-02-01 21:00:00","288.000","325.000","0.400","13.900","0.760","992.700","","0.000","-99.000","-99.000","-99.000","20.000","","12.700",""
"C0S920","2020-02-01 21:00:00","98.000","319.000","0.500","15.500","0.820","1007.800","","0.000","-99.000","-99.000","-99.000","20.400","","10.200",""
"C0V640","2020-02-01 21:00:00","35.000","55.000","0.800","16.000","0.750","1018.300","","0.000","-99.000","-99.000","-99.000","21.000","","9.900",""
"C0AH80","2020-02-01 21:00:00","68.000","57.000","0.700","10.700","0.870","1016.400","","0.000","-99.000","-99.000","-99.000","16.300","","5.700",""
"C0K250","2020-02-01 21:00:00","12.000","12.000","1.000","12.500","0.850","1021.200","","0.000","-99.000","-99.000","-99.000","21.900","","6.900",""
"C0I410","2020-02-01 21:00:00","180.000","350.000","0.500","13.500","0.730","1000.900","","0.000","-99.000","-99.000","-99.000","20.900","","7.800",""
"C0M410","2020-02-01 21:00:00","245.000","351.000","1.100","12.500","0.790","990.000","","0.000","-99.000","-99.000","-99.000","24.000","","7.200",""
"C0F9Z0","2020-02-01 21:00:00","3193.000","336.000","6.900","-0.900","0.510","694.400","","0.000","17.100","274.000","","5.200","","-4.100",""
"C0G810","2020-02-01 21:00:00","26.000","338.000","1.300","14.900","0.750","1018.800","","0.000","-99.000","-99.000","-99.000","21.600","","9.000",""
